,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location_lat,Location_long,date_occured,occured_on_dttm,NUM_RECORDS
339,292313,I162087224,1846,Drug Violation,DRUGS - POSS CLASS E,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
340,292314,I162087224,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
341,292315,I162087224,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
342,292316,I162087224,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
343,292317,I162087224,1844,Drug Violation,DRUGS - POSS CLASS C,A1,117,0,2016,10,Monday,17,Part Two,BEACH ST,42.35152813,-71.06248241,42.35152813,-71.06248241,2016-10-24,2016-10-24 17:32:00,8
344,296341,I162082917,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
345,296342,I162082917,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
346,296343,I162082917,1847,Drug Violation,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
347,296344,I162082917,2906,Violations,VAL - OPERATING UNREG/UNINS CAR,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
348,296345,I162082917,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
349,296346,I162082917,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
350,296347,I162082917,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
351,296348,I162082917,1850,Drug Violation,DRUGS - POSS CLASS E - INTENT TO MFR DIST DISP,D4,156,0,2016,10,Monday,0,Part Two,MASSACHUSETTS AVE,42.33760719,-71.07825820000002,42.33760719,-71.07825820000001,2016-10-10,2016-10-10 00:55:00,8
352,300620,I162078338,2610,Other,TRESPASSING,B2,264,0,2016,9,Saturday,14,Part Two,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
353,300621,I162078338,727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,264,0,2016,9,Saturday,14,Part One,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
354,300622,I162078338,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2,264,0,2016,9,Saturday,14,Part Two,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
355,300623,I162078338,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2,264,0,2016,9,Saturday,14,Part Two,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
356,300624,I162078338,724,Auto Theft,AUTO THEFT,B2,264,0,2016,9,Saturday,14,Part One,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
357,300625,I162078338,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2,264,0,2016,9,Saturday,14,Part Two,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
358,300626,I162078338,2405,Disorderly Conduct,DISORDERLY CONDUCT,B2,264,0,2016,9,Saturday,14,Part Two,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
359,300627,I162078338,3125,Warrant Arrests,WARRANT ARREST,B2,264,0,2016,9,Saturday,14,Part Three,GAYLAND ST,42.31989006,-71.07626209,42.31989006,-71.07626209,2016-09-24,2016-09-24 14:55:00,8
360,303886,I162074826,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
361,303887,I162074826,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C11, ,0,2016,9,Tuesday,19,Part Three,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
362,303888,I162074826,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
363,303889,I162074826,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
364,303890,I162074826,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
365,303891,I162074826,3115,Investigate Person,INVESTIGATE PERSON,C11, ,0,2016,9,Tuesday,19,Part Three,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
366,303892,I162074826,1847,Drug Violation,DRUGS - POSS CLASS C - INTENT TO MFR DIST DISP,C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
367,303893,I162074826,2647,Other,THREATS TO DO BODILY HARM,C11, ,0,2016,9,Tuesday,19,Part Two,,42.30344978,-71.0715395,42.30344978,-71.0715395,2016-09-13,2016-09-13 19:13:00,8
368,307106,I162071327,1001,Counterfeiting,FORGERY / COUNTERFEITING,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
369,307107,I162071327,1870,Drug Violation,DRUGS - CONSP TO VIOL CONTROLLED SUBSTANCE,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
370,307108,I162071327,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
371,307109,I162071327,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
372,307110,I162071327,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
373,307111,I162071327,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
374,307112,I162071327,1850,Drug Violation,DRUGS - POSS CLASS E - INTENT TO MFR DIST DISP,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
375,307113,I162071327,1504,Other,WEAPON - OTHER - OTHER VIOLATION,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
376,307114,I162071327,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,120,0,2016,9,Thursday,19,Part Two,CHARLES ST,42.35427162,-71.06838613,42.35427162,-71.06838613,2016-09-01,2016-09-01 19:59:00,9
377,310834,I162067346,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
378,310835,I162067346,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
379,310836,I162067346,3016,Medical Assistance,FIREARM/WEAPON - ACCIDENTAL INJURY / DEATH,B2,238,1,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
380,310837,I162067346,3016,Medical Assistance,FIREARM/WEAPON - ACCIDENTAL INJURY / DEATH,B2,238,1,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
381,310838,I162067346,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
382,310839,I162067346,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
383,310840,I162067346,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,238,1,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
384,310841,I162067346,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,238,1,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
385,310842,I162067346,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,238,1,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
386,310843,I162067346,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,238,1,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
387,310844,I162067346,3125,Warrant Arrests,WARRANT ARREST,B2,238,1,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
388,310845,I162067346,3125,Warrant Arrests,WARRANT ARREST,B2,238,1,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
389,310846,I162067346,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
390,310847,I162067346,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,238,1,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,42.31814836,-71.06708346,2016-08-20,2016-08-20 00:05:00,14
391,328385,I162048551,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,456,1,2016,6,Sunday,0,Part One,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
392,328386,I162048551,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,456,1,2016,6,Sunday,0,Part One,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
393,328387,I162048551,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,456,1,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
394,328388,I162048551,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,456,1,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
395,328389,I162048551,3125,Warrant Arrests,WARRANT ARREST,B3,456,1,2016,6,Sunday,0,Part Three,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
396,328390,I162048551,3125,Warrant Arrests,WARRANT ARREST,B3,456,1,2016,6,Sunday,0,Part Three,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
397,328391,I162048551,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,456,1,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
398,328392,I162048551,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,456,1,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,42.30225172,-71.07935688,2016-06-19,2016-06-19 00:35:00,8
399,331524,I162045234,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,329,1,2016,6,Wednesday,0,Part One,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
400,331525,I162045234,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,329,1,2016,6,Wednesday,0,Part One,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
401,331526,I162045234,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,329,1,2016,6,Wednesday,0,Part One,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
402,331527,I162045234,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,329,1,2016,6,Wednesday,0,Part One,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
403,331528,I162045234,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,329,1,2016,6,Wednesday,0,Part Two,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
404,331529,I162045234,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,329,1,2016,6,Wednesday,0,Part Two,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
405,331530,I162045234,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,329,1,2016,6,Wednesday,0,Part Two,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
406,331531,I162045234,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,329,1,2016,6,Wednesday,0,Part Two,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
407,331532,I162045234,3125,Warrant Arrests,WARRANT ARREST,B2,329,1,2016,6,Wednesday,0,Part Three,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
408,331533,I162045234,3125,Warrant Arrests,WARRANT ARREST,B2,329,1,2016,6,Wednesday,0,Part Three,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
409,331534,I162045234,3125,Warrant Arrests,WARRANT ARREST,B2,329,1,2016,6,Wednesday,0,Part Three,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
410,331535,I162045234,3125,Warrant Arrests,WARRANT ARREST,B2,329,1,2016,6,Wednesday,0,Part Three,WASHINGTON ST,42.30775024,-71.08273084,42.30775024,-71.08273084,2016-06-08,2016-06-08 00:00:00,12
411,345258,I162030584,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
412,345259,I162030584,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
413,345260,I162030584,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
414,345261,I162030584,1504,Other,WEAPON - OTHER - OTHER VIOLATION,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
415,345262,I162030584,2010,HOME INVASION,HOME INVASION,C11,243,0,2016,4,Wednesday,11,,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
416,345263,I162030584,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
417,345264,I162030584,2660,Other,OTHER OFFENSE,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
418,345265,I162030584,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
419,345266,I162030584,371,Robbery,ROBBERY - HOME INVASION,C11,243,0,2016,4,Wednesday,11,Part One,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
420,345267,I162030584,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,243,0,2016,4,Wednesday,11,Part Two,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
421,345268,I162030584,3170,Other,INTIMIDATING WITNESS,C11,243,0,2016,4,Wednesday,11,Part Three,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
422,345269,I162030584,3125,Warrant Arrests,WARRANT ARREST,C11,243,0,2016,4,Wednesday,11,Part Three,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
423,345270,I162030584,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,243,0,2016,4,Wednesday,11,Part One,TRESCOTT ST,42.31580044,-71.06052053,42.31580044,-71.06052053,2016-04-20,2016-04-20 11:07:00,13
424,363098,I162011468,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
425,363099,I162011468,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
426,363100,I162011468,2010,HOME INVASION,HOME INVASION,B2,289,1,2016,2,Friday,10,,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
427,363101,I162011468,2010,HOME INVASION,HOME INVASION,B2,289,1,2016,2,Friday,10,,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
428,363102,I162011468,371,Robbery,ROBBERY - HOME INVASION,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
429,363103,I162011468,371,Robbery,ROBBERY - HOME INVASION,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
430,363104,I162011468,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
431,363105,I162011468,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,289,1,2016,2,Friday,10,Part One,SCHROEDER PLZ,42.33367922,-71.09187755,42.33367922,-71.09187755,2016-02-12,2016-02-12 10:00:00,8
432,372041,I162001871,2405,Disorderly Conduct,DISORDERLY CONDUCT,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
433,372042,I162001871,3125,Warrant Arrests,WARRANT ARREST,A1,102,0,2016,1,Thursday,17,Part Three,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
434,372043,I162001871,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
435,372044,I162001871,2401,Disorderly Conduct,AFFRAY,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
436,372045,I162001871,801,Simple Assault,ASSAULT - SIMPLE,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
437,372046,I162001871,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,102,0,2016,1,Thursday,17,Part One,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
438,372047,I162001871,2660,Other,OTHER OFFENSE,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
439,372048,I162001871,2610,Other,TRESPASSING,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
440,372049,I162001871,1402,Vandalism,VANDALISM,A1,102,0,2016,1,Thursday,17,Part Two,TREMONT ST,42.35637531,-71.06213513,42.35637531,-71.06213513,2016-01-07,2016-01-07 17:14:00,9
441,374421,I152107190,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,1,2015,12,Tuesday,8,Part One,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
442,374422,I152107190,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,1,2015,12,Tuesday,8,Part One,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
443,374423,I152107190,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,427,1,2015,12,Tuesday,8,Part One,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
444,374424,I152107190,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,427,1,2015,12,Tuesday,8,Part One,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
445,374425,I152107190,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,427,1,2015,12,Tuesday,8,Part Two,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
446,374426,I152107190,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,427,1,2015,12,Tuesday,8,Part Two,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
447,374427,I152107190,3125,Warrant Arrests,WARRANT ARREST,B3,427,1,2015,12,Tuesday,8,Part Three,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
448,374428,I152107190,3125,Warrant Arrests,WARRANT ARREST,B3,427,1,2015,12,Tuesday,8,Part Three,WILMORE ST,42.27796370000001,-71.09246318,42.27796370000001,-71.09246318,2015-12-29,2015-12-29 08:47:00,8
449,375987,I152105431,724,Auto Theft,AUTO THEFT,C11,450,0,2015,12,Tuesday,9,Part One,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
450,375988,I152105431,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,450,0,2015,12,Tuesday,9,Part Two,WASHINGTON ST,42.29057504,-71.07165726,42.29057504,-71.07165726,2015-12-22,2015-12-22 09:57:00,8
